Date,Open,High,Low,Close,Volume
2024-03-07 14:30:00,90.15799713134766,92.76699829101562,89.60199737548828,92.66899871826172,608119000.0
2024-03-08 14:30:00,95.13800048828125,97.4000015258789,86.50599670410156,87.52799987792969,1142269000.0
2024-03-11 13:30:00,86.42900085449219,88.7969970703125,84.16600036621094,85.77400207519531,678364000.0
2024-03-12 13:30:00,88.04900360107422,91.95999908447266,86.1500015258789,91.91300201416016,668075000.0
2024-03-13 13:30:00,91.05500030517578,91.50399780273438,88.43499755859375,90.88800048828125,635713000.0
2024-03-14 13:30:00,89.5770034790039,90.64600372314453,86.5999984741211,87.94400024414062,602318000.0
2024-03-15 13:30:00,86.93000030517578,89.5459976196289,86.25700378417969,87.83699798583984,642086000.0
2024-03-18 13:30:00,90.38800048828125,92.40499877929688,87.08499908447266,88.45500183105469,668976000.0
2024-03-19 13:30:00,86.69999694824219,90.54399871826172,85.01000213623047,89.39800262451172,672171000.0
2024-03-20 13:30:00,89.7969970703125,90.41000366210938,88.2229995727539,90.37200164794922,479063000.0
2024-03-21 13:30:00,92.30000305175781,92.64800262451172,90.40499877929688,91.43499755859375,480372000.0
2024-03-22 13:30:00,91.14099884033203,94.77799987792969,90.83399963378906,94.28900146484375,586719000.0
2024-03-25 13:30:00,93.94100189208984,96.76599884033203,93.51000213623047,95.00199890136719,552136000.0
2024-03-26 13:30:00,95.85099792480469,96.375,92.50199890136719,92.56099700927734,513648000.0
2024-03-27 13:30:00,93.11199951171875,93.23999786376953,89.12300109863281,90.25,586067000.0
2024-03-28 13:30:00,90.0,91.30000305175781,89.19300079345703,90.35600280761719,435212000.0
2024-04-01 13:30:00,90.29900360107422,92.2249984741211,89.2040023803711,90.36299896240234,452441000.0
2024-04-02 13:30:00,88.447998046875,90.09400177001953,87.62000274658203,89.4520034790039,433064000.0
2024-04-03 13:30:00,88.48400115966797,90.3740005493164,88.4000015258789,88.96399688720703,370067000.0
2024-04-04 13:30:00,90.40599822998047,90.63400268554688,85.87999725341797,85.90499877929688,434965000.0
2024-04-05 13:30:00,86.86599731445312,88.48100280761719,85.9260025024414,88.00800323486328,399678000.0
2024-04-08 13:30:00,88.69999694824219,88.83000183105469,86.73200225830078,87.13300323486328,283220000.0
2024-04-09 13:30:00,87.44200134277344,87.63500213623047,83.02200317382812,85.35399627685547,501700000.0
2024-04-10 13:30:00,83.9260025024414,87.4000015258789,83.70899963378906,87.03900146484375,431929000.0
2024-04-11 13:30:00,87.41999816894531,90.73899841308594,86.9260025024414,90.61599731445312,431637000.0
